fecha,hora,demanda_kw
2024-11-09,12,188.2
2024-11-09,13,174.44
2024-11-09,14,162.65
2024-11-09,15,159.65
2024-11-09,16,163.26
2024-11-09,17,170.43
2024-11-09,18,180.92
2024-11-09,19,177.61
2024-11-09,20,160.58
2024-11-09,21,144.66
2024-11-09,22,112.68
2024-11-09,23,92.54
2024-11-10,0,89.14
2024-11-10,1,84.46
2024-11-10,2,74.7
2024-11-10,3,76.36
2024-11-10,4,72.23
2024-11-10,5,76.69
2024-11-10,6,91.55
2024-11-10,7,104.29
2024-11-10,8,124.73
2024-11-10,9,144.66
2024-11-10,10,170.43
2024-11-10,11,181.72
2024-11-10,12,187.62
2024-11-10,13,180.09
2024-11-10,14,171.63
2024-11-10,15,157.62
2024-11-10,16,160.8
2024-11-10,17,174.04
2024-11-10,18,187.43
2024-11-10,19,179.06
2024-11-10,20,161.62
2024-11-10,21,137.72
2024-11-10,22,109.69
2024-11-10,23,92.47
2024-11-11,0,99.92
2024-11-11,1,87.72
2024-11-11,2,85.68
2024-11-11,3,81.84
2024-11-11,4,77.82
2024-11-11,5,86.31
2024-11-11,6,96.64
2024-11-11,7,116.15
2024-11-11,8,136.14
2024-11-11,9,163.39
2024-11-11,10,186.02
2024-11-11,11,205.05
2024-11-11,12,210.84
2024-11-11,13,201.71
2024-11-11,14,192.41
2024-11-11,15,171.66
2024-11-11,16,188.2
2024-11-11,17,196.7
2024-11-11,18,196.92
2024-11-11,19,197.63
2024-11-11,20,182.89
2024-11-11,21,153.59
2024-11-11,22,126.39
2024-11-11,23,107.13
2024-11-12,0,99.55
2024-11-12,1,89.61
2024-11-12,2,85.64
2024-11-12,3,85.89
2024-11-12,4,78.42
2024-11-12,5,83.07
2024-11-12,6,100.88
2024-11-12,7,113.43
2024-11-12,8,136.52
2024-11-12,9,165.94
2024-11-12,10,197.06
2024-11-12,11,198.97
2024-11-12,12,216.06
2024-11-12,13,196.97
2024-11-12,14,190.12
2024-11-12,15,179.21
2024-11-12,16,177.3
2024-11-12,17,196.47
2024-11-12,18,206.92
2024-11-12,19,203.3
2024-11-12,20,178.89
2024-11-12,21,159.05
2024-11-12,22,126.91
2024-11-12,23,105.22
2024-11-13,0,99.59
2024-11-13,1,89.01
2024-11-13,2,85.2
2024-11-13,3,80.95
2024-11-13,4,78.96
2024-11-13,5,83.75
2024-11-13,6,100.48
2024-11-13,7,116.69
2024-11-13,8,135.78
2024-11-13,9,164.21
2024-11-13,10,187.2
2024-11-13,11,196.33
2024-11-13,12,212.2
2024-11-13,13,198.01
2024-11-13,14,193.69
2024-11-13,15,176.38
2024-11-13,16,185.51
2024-11-13,17,194.93
2024-11-13,18,206.85
2024-11-13,19,198.69
2024-11-13,20,171.38
2024-11-13,21,154.99
2024-11-13,22,129.45
2024-11-13,23,104.59
2024-11-14,0,102.67
2024-11-14,1,90.66
2024-11-14,2,85.17
2024-11-14,3,84.04
2024-11-14,4,77.74
2024-11-14,5,86.3
2024-11-14,6,100.96
2024-11-14,7,118.41
2024-11-14,8,134.62
2024-11-14,9,168.64
2024-11-14,10,188.47
2024-11-14,11,196.1
2024-11-14,12,210.71
2024-11-14,13,196.13
2024-11-14,14,189.66
2024-11-14,15,182.22
2024-11-14,16,185.9
2024-11-14,17,197.74
2024-11-14,18,206.54
2024-11-14,19,187.09
2024-11-14,20,182.89
2024-11-14,21,156.43
2024-11-14,22,121.61
2024-11-14,23,106.1
2024-11-15,0,97.11
2024-11-15,1,91.87
2024-11-15,2,83.6
2024-11-15,3,85.76
2024-11-15,4,80.57
2024-11-15,5,86.03
2024-11-15,6,101.93
2024-11-15,7,120.01
2024-11-15,8,135.76
2024-11-15,9,166.3
2024-11-15,10,185.7
2024-11-15,11,197.3
2024-11-15,12,205.32
2024-11-15,13,203.1
2024-11-15,14,184.64
2024-11-15,15,174.47
2024-11-15,16,184.78
2024-11-15,17,195.19
2024-11-15,18,206.33
2024-11-15,19,203.21
2024-11-15,20,179.46
2024-11-15,21,162.94
2024-11-15,22,124.98
2024-11-15,23,103.02
2024-11-16,0,92.43
2024-11-16,1,78.25
2024-11-16,2,74.91
2024-11-16,3,72.89
2024-11-16,4,71.46
2024-11-16,5,75.61
2024-11-16,6,92.31
2024-11-16,7,103.76
2024-11-16,8,123.83
2024-11-16,9,148.56
2024-11-16,10,167.99
2024-11-16,11,185.57
2024-11-16,12,184.92
2024-11-16,13,177.81
2024-11-16,14,173.31
2024-11-16,15,158.58
2024-11-16,16,161.33
2024-11-16,17,172.7
2024-11-16,18,184.75
2024-11-16,19,174.51
2024-11-16,20,159.21
2024-11-16,21,134.54
2024-11-16,22,112.07
2024-11-16,23,94.96
2024-11-17,0,90.96
2024-11-17,1,77.68
2024-11-17,2,74.24
2024-11-17,3,70.99
2024-11-17,4,70.2
2024-11-17,5,75.05
2024-11-17,6,89.67
2024-11-17,7,101.04
2024-11-17,8,126.1
2024-11-17,9,150.44
2024-11-17,10,167.0
2024-11-17,11,178.1
2024-11-17,12,185.3
2024-11-17,13,172.83
2024-11-17,14,168.36
2024-11-17,15,165.44
2024-11-17,16,160.98
2024-11-17,17,177.15
2024-11-17,18,188.22
2024-11-17,19,177.26
2024-11-17,20,162.95
2024-11-17,21,141.5
2024-11-17,22,111.85
2024-11-17,23,93.83
2024-11-18,0,102.84
2024-11-18,1,85.45
2024-11-18,2,82.29
2024-11-18,3,82.47
2024-11-18,4,80.73
2024-11-18,5,86.1
2024-11-18,6,98.97
2024-11-18,7,112.65
2024-11-18,8,137.68
2024-11-18,9,170.23
2024-11-18,10,192.15
2024-11-18,11,203.04
2024-11-18,12,209.09
2024-11-18,13,206.63
2024-11-18,14,186.04
2024-11-18,15,173.44
2024-11-18,16,186.11
2024-11-18,17,196.62
2024-11-18,18,205.29
2024-11-18,19,198.07
2024-11-18,20,169.23
2024-11-18,21,155.11
2024-11-18,22,129.07
2024-11-18,23,105.61
2024-11-19,0,100.5
2024-11-19,1,87.72
2024-11-19,2,82.13
2024-11-19,3,80.87
2024-11-19,4,77.56
2024-11-19,5,84.11
2024-11-19,6,99.36
2024-11-19,7,115.71
2024-11-19,8,132.76
2024-11-19,9,162.31
2024-11-19,10,187.13
2024-11-19,11,207.21
2024-11-19,12,210.37
2024-11-19,13,201.61
2024-11-19,14,185.58
2024-11-19,15,183.0
2024-11-19,16,186.36
2024-11-19,17,196.89
2024-11-19,18,207.46
2024-11-19,19,200.86
2024-11-19,20,177.7
2024-11-19,21,152.62
2024-11-19,22,124.89
2024-11-19,23,100.93
2024-11-20,0,99.2
2024-11-20,1,88.66
2024-11-20,2,82.85
2024-11-20,3,83.06
2024-11-20,4,76.91
2024-11-20,5,85.13
2024-11-20,6,98.83
2024-11-20,7,116.21
2024-11-20,8,137.4
2024-11-20,9,165.71
2024-11-20,10,183.65
2024-11-20,11,199.05
2024-11-20,12,206.6
2024-11-20,13,203.24
2024-11-20,14,191.3
2024-11-20,15,179.23
2024-11-20,16,186.64
2024-11-20,17,186.89
2024-11-20,18,200.74
2024-11-20,19,197.82
2024-11-20,20,183.6
2024-11-20,21,158.85
2024-11-20,22,127.11
2024-11-20,23,108.78
2024-11-21,0,98.46
2024-11-21,1,88.03
2024-11-21,2,80.57
2024-11-21,3,81.19
2024-11-21,4,79.76
2024-11-21,5,83.2
2024-11-21,6,96.92
2024-11-21,7,118.72
2024-11-21,8,137.86
2024-11-21,9,163.94
2024-11-21,10,187.75
2024-11-21,11,203.05
2024-11-21,12,207.89
2024-11-21,13,198.61
2024-11-21,14,183.0
2024-11-21,15,181.1
2024-11-21,16,178.72
2024-11-21,17,191.38
2024-11-21,18,203.14
2024-11-21,19,197.84
2024-11-21,20,181.46
2024-11-21,21,159.22
2024-11-21,22,126.44
2024-11-21,23,105.28
2024-11-22,0,97.55
2024-11-22,1,88.42
2024-11-22,2,82.85
2024-11-22,3,83.09
2024-11-22,4,78.44
2024-11-22,5,81.44
2024-11-22,6,99.87
2024-11-22,7,115.57
2024-11-22,8,129.66
2024-11-22,9,165.83
2024-11-22,10,191.32
2024-11-22,11,206.9
2024-11-22,12,202.89
2024-11-22,13,201.02
2024-11-22,14,187.29
2024-11-22,15,179.15
2024-11-22,16,181.98
2024-11-22,17,197.21
2024-11-22,18,200.04
2024-11-22,19,203.18
2024-11-22,20,180.81
2024-11-22,21,159.9
2024-11-22,22,125.33
2024-11-22,23,103.26
2024-11-23,0,88.08
2024-11-23,1,82.41
2024-11-23,2,76.16
2024-11-23,3,71.23
2024-11-23,4,73.47
2024-11-23,5,76.51
2024-11-23,6,90.47
2024-11-23,7,105.02
2024-11-23,8,126.42
2024-11-23,9,150.32
2024-11-23,10,169.41
2024-11-23,11,179.03
2024-11-23,12,190.6
2024-11-23,13,176.69
2024-11-23,14,162.07
2024-11-23,15,164.81
2024-11-23,16,166.72
2024-11-23,17,174.49
2024-11-23,18,185.92
2024-11-23,19,171.42
2024-11-23,20,165.97
2024-11-23,21,137.61
2024-11-23,22,113.03
2024-11-23,23,93.27
2024-11-24,0,93.01
2024-11-24,1,81.42
2024-11-24,2,77.61
2024-11-24,3,72.21
2024-11-24,4,70.0
2024-11-24,5,75.05
2024-11-24,6,89.28
2024-11-24,7,102.85
2024-11-24,8,124.22
2024-11-24,9,144.66
2024-11-24,10,170.49
2024-11-24,11,179.85
2024-11-24,12,187.51
2024-11-24,13,179.12
2024-11-24,14,170.22
2024-11-24,15,161.3
2024-11-24,16,162.05
2024-11-24,17,175.92
2024-11-24,18,185.96
2024-11-24,19,182.93
2024-11-24,20,161.67
2024-11-24,21,143.58
2024-11-24,22,112.62
2024-11-24,23,97.9
2024-11-25,0,100.25
2024-11-25,1,90.21
2024-11-25,2,81.61
2024-11-25,3,83.83
2024-11-25,4,79.13
2024-11-25,5,83.21
2024-11-25,6,92.62
2024-11-25,7,116.84
2024-11-25,8,138.85
2024-11-25,9,165.97
2024-11-25,10,192.74
2024-11-25,11,196.1
2024-11-25,12,208.77
2024-11-25,13,195.18
2024-11-25,14,188.12
2024-11-25,15,180.43
2024-11-25,16,186.91
2024-11-25,17,191.27
2024-11-25,18,199.5
2024-11-25,19,200.68
2024-11-25,20,182.21
2024-11-25,21,160.54
2024-11-25,22,124.15
2024-11-25,23,102.19
2024-11-26,0,100.69
2024-11-26,1,89.19
2024-11-26,2,83.1
2024-11-26,3,81.14
2024-11-26,4,77.07
2024-11-26,5,82.65
2024-11-26,6,104.04
2024-11-26,7,116.82
2024-11-26,8,135.56
2024-11-26,9,167.48
2024-11-26,10,188.01
2024-11-26,11,198.39
2024-11-26,12,213.84
2024-11-26,13,203.79
2024-11-26,14,192.3
2024-11-26,15,178.1
2024-11-26,16,186.42
2024-11-26,17,194.7
2024-11-26,18,201.86
2024-11-26,19,195.19
2024-11-26,20,177.23
2024-11-26,21,158.24
2024-11-26,22,124.36
2024-11-26,23,100.06
2024-11-27,0,102.14
2024-11-27,1,91.01
2024-11-27,2,85.65
2024-11-27,3,81.4
2024-11-27,4,79.46
2024-11-27,5,85.87
2024-11-27,6,99.27
2024-11-27,7,117.81
2024-11-27,8,132.89
2024-11-27,9,167.42
2024-11-27,10,187.86
2024-11-27,11,193.29
2024-11-27,12,213.4
2024-11-27,13,207.54
2024-11-27,14,185.63
2024-11-27,15,176.23
2024-11-27,16,191.98
2024-11-27,17,190.82
2024-11-27,18,199.33
2024-11-27,19,198.48
2024-11-27,20,176.83
2024-11-27,21,154.75
2024-11-27,22,127.1
2024-11-27,23,103.68
2024-11-28,0,100.24
2024-11-28,1,90.71
2024-11-28,2,83.04
2024-11-28,3,80.29
2024-11-28,4,76.93
2024-11-28,5,81.95
2024-11-28,6,98.38
2024-11-28,7,116.09
2024-11-28,8,136.64
2024-11-28,9,165.66
2024-11-28,10,182.24
2024-11-28,11,191.96
2024-11-28,12,213.54
2024-11-28,13,201.09
2024-11-28,14,183.56
2024-11-28,15,178.93
2024-11-28,16,185.45
2024-11-28,17,202.97
2024-11-28,18,201.43
2024-11-28,19,192.74
2024-11-28,20,182.68
2024-11-28,21,156.9
2024-11-28,22,127.47
2024-11-28,23,105.17
2024-11-29,0,99.48
2024-11-29,1,89.3
2024-11-29,2,84.84
2024-11-29,3,81.6
2024-11-29,4,79.49
2024-11-29,5,83.87
2024-11-29,6,99.5
2024-11-29,7,114.42
2024-11-29,8,138.71
2024-11-29,9,166.33
2024-11-29,10,191.81
2024-11-29,11,203.13
2024-11-29,12,202.58
2024-11-29,13,198.95
2024-11-29,14,189.83
2024-11-29,15,181.27
2024-11-29,16,191.11
2024-11-29,17,189.66
2024-11-29,18,205.73
2024-11-29,19,188.76
2024-11-29,20,183.2
2024-11-29,21,159.85
2024-11-29,22,123.69
2024-11-29,23,104.01
2024-11-30,0,90.16
2024-11-30,1,77.78
2024-11-30,2,76.29
2024-11-30,3,72.67
2024-11-30,4,70.99
2024-11-30,5,75.07
2024-11-30,6,91.02
2024-11-30,7,106.21
2024-11-30,8,124.78
2024-11-30,9,152.45
2024-11-30,10,170.56
2024-11-30,11,181.46
2024-11-30,12,184.03
2024-11-30,13,177.31
2024-11-30,14,168.57
2024-11-30,15,161.95
2024-11-30,16,165.47
2024-11-30,17,175.3
2024-11-30,18,183.01
2024-11-30,19,182.42
2024-11-30,20,164.21
2024-11-30,21,138.49
2024-11-30,22,112.63
2024-11-30,23,89.13
2024-12-01,0,94.42
2024-12-01,1,82.58
2024-12-01,2,77.46
2024-12-01,3,74.98
2024-12-01,4,72.56
2024-12-01,5,78.28
2024-12-01,6,95.09
2024-12-01,7,104.46
2024-12-01,8,129.33
2024-12-01,9,153.28
2024-12-01,10,183.43
2024-12-01,11,188.58
2024-12-01,12,193.48
2024-12-01,13,187.4
2024-12-01,14,174.44
2024-12-01,15,160.82
2024-12-01,16,172.7
2024-12-01,17,178.26
2024-12-01,18,190.36
2024-12-01,19,187.4
2024-12-01,20,164.69
2024-12-01,21,145.13
2024-12-01,22,114.52
2024-12-01,23,97.64
2024-12-02,0,103.04
2024-12-02,1,93.41
2024-12-02,2,85.92
2024-12-02,3,83.65
2024-12-02,4,82.14
2024-12-02,5,85.32
2024-12-02,6,105.06
2024-12-02,7,119.78
2024-12-02,8,137.67
2024-12-02,9,175.57
2024-12-02,10,194.1
2024-12-02,11,208.27
2024-12-02,12,210.66
2024-12-02,13,204.81
2024-12-02,14,204.15
2024-12-02,15,185.27
2024-12-02,16,187.44
2024-12-02,17,205.08
2024-12-02,18,204.65
2024-12-02,19,209.73
2024-12-02,20,180.43
2024-12-02,21,160.08
2024-12-02,22,128.92
2024-12-02,23,107.89
2024-12-03,0,103.75
2024-12-03,1,93.91
2024-12-03,2,86.11
2024-12-03,3,83.32
2024-12-03,4,83.57
2024-12-03,5,85.95
2024-12-03,6,101.83
2024-12-03,7,120.45
2024-12-03,8,138.63
2024-12-03,9,175.59
2024-12-03,10,193.74
2024-12-03,11,203.81
2024-12-03,12,222.11
2024-12-03,13,207.19
2024-12-03,14,193.49
2024-12-03,15,183.93
2024-12-03,16,189.48
2024-12-03,17,202.43
2024-12-03,18,211.25
2024-12-03,19,208.54
2024-12-03,20,190.46
2024-12-03,21,158.1
2024-12-03,22,134.13
2024-12-03,23,104.18
2024-12-04,0,101.61
2024-12-04,1,90.4
2024-12-04,2,84.69
2024-12-04,3,85.08
2024-12-04,4,80.6
2024-12-04,5,87.71
2024-12-04,6,102.7
2024-12-04,7,117.74
2024-12-04,8,141.1
2024-12-04,9,170.7
2024-12-04,10,193.9
2024-12-04,11,200.54
2024-12-04,12,212.2
2024-12-04,13,207.4
2024-12-04,14,198.48
2024-12-04,15,182.45
2024-12-04,16,185.6
2024-12-04,17,197.66
2024-12-04,18,212.19
2024-12-04,19,194.84
2024-12-04,20,177.66
2024-12-04,21,159.0
2024-12-04,22,134.17
2024-12-04,23,108.84
2024-12-05,0,103.4
2024-12-05,1,91.42
2024-12-05,2,84.75
2024-12-05,3,82.79
2024-12-05,4,79.89
2024-12-05,5,85.51
2024-12-05,6,103.11
2024-12-05,7,121.03
2024-12-05,8,138.63
2024-12-05,9,172.72
2024-12-05,10,199.99
2024-12-05,11,201.57
2024-12-05,12,213.0
2024-12-05,13,199.26
2024-12-05,14,192.61
2024-12-05,15,187.88
2024-12-05,16,190.51
2024-12-05,17,204.35
2024-12-05,18,208.48
2024-12-05,19,202.9
2024-12-05,20,184.22
2024-12-05,21,160.23
2024-12-05,22,125.58
2024-12-05,23,109.48
2024-12-06,0,103.31
2024-12-06,1,89.99
2024-12-06,2,88.37
2024-12-06,3,82.46
2024-12-06,4,83.2
2024-12-06,5,88.38
2024-12-06,6,100.83
2024-12-06,7,117.32
2024-12-06,8,139.7
2024-12-06,9,172.75
2024-12-06,10,195.91
2024-12-06,11,204.66
2024-12-06,12,214.91
2024-12-06,13,204.14
2024-12-06,14,194.02
2024-12-06,15,192.51
2024-12-06,16,197.31
2024-12-06,17,201.92
2024-12-06,18,203.21
2024-12-06,19,208.27
2024-12-06,20,185.99
2024-12-06,21,160.11
2024-12-06,22,126.13
2024-12-06,23,105.53
2024-12-07,0,91.92
2024-12-07,1,83.44
2024-12-07,2,77.91
2024-12-07,3,77.19
2024-12-07,4,71.72
2024-12-07,5,76.34
2024-12-07,6,91.71
2024-12-07,7,103.43
2024-12-07,8,127.87
2024-12-07,9,158.85
2024-12-07,10,169.73
2024-12-07,11,185.39
2024-12-07,12,196.85
2024-12-07,13,182.45
2024-12-07,14,174.44
2024-12-07,15,163.57
2024-12-07,16,172.83
2024-12-07,17,184.14
2024-12-07,18,191.76
2024-12-07,19,184.22
2024-12-07,20,169.81
2024-12-07,21,143.93
2024-12-07,22,113.45
2024-12-07,23,97.35
2024-12-08,0,94.28
2024-12-08,1,80.02
2024-12-08,2,76.57
2024-12-08,3,74.1
2024-12-08,4,72.97
2024-12-08,5,78.63
2024-12-08,6,90.12
2024-12-08,7,106.56
2024-12-08,8,124.36
2024-12-08,9,150.64
2024-12-08,10,173.65
2024-12-08,11,184.06
2024-12-08,12,198.85
2024-12-08,13,185.37
2024-12-08,14,175.09
2024-12-08,15,160.87
2024-12-08,16,176.11
2024-12-08,17,178.61
2024-12-08,18,193.87
2024-12-08,19,187.44
2024-12-08,20,163.43
2024-12-08,21,145.66
2024-12-08,22,114.99
2024-12-08,23,97.05
2024-12-09,0,99.08
2024-12-09,1,91.88
2024-12-09,2,83.68
2024-12-09,3,84.29
2024-12-09,4,81.27
2024-12-09,5,87.33
2024-12-09,6,98.17
2024-12-09,7,118.48
2024-12-09,8,139.25
2024-12-09,9,172.81
2024-12-09,10,194.2
2024-12-09,11,196.55
2024-12-09,12,219.6
2024-12-09,13,204.89
2024-12-09,14,195.85
2024-12-09,15,180.9
2024-12-09,16,189.98
2024-12-09,17,207.14
2024-12-09,18,203.75
2024-12-09,19,209.26
2024-12-09,20,183.78
2024-12-09,21,166.19
2024-12-09,22,125.28
2024-12-09,23,102.48
2024-12-10,0,103.67
2024-12-10,1,93.01
2024-12-10,2,84.8
2024-12-10,3,85.93
2024-12-10,4,79.89
2024-12-10,5,86.03
2024-12-10,6,105.85
2024-12-10,7,115.21
2024-12-10,8,136.0
2024-12-10,9,176.92
2024-12-10,10,192.45
2024-12-10,11,204.31
2024-12-10,12,218.73
2024-12-10,13,200.52
2024-12-10,14,193.7
2024-12-10,15,187.19
2024-12-10,16,190.91
2024-12-10,17,192.95
2024-12-10,18,219.02
2024-12-10,19,205.43
2024-12-10,20,179.52
2024-12-10,21,150.17
2024-12-10,22,132.78
2024-12-10,23,108.73
2024-12-11,0,101.93
2024-12-11,1,91.03
2024-12-11,2,85.73
2024-12-11,3,84.16
2024-12-11,4,80.49
2024-12-11,5,85.37
2024-12-11,6,101.57
2024-12-11,7,115.64
2024-12-11,8,141.11
2024-12-11,9,174.55
2024-12-11,10,199.9
2024-12-11,11,201.96
2024-12-11,12,217.99
2024-12-11,13,207.88
2024-12-11,14,199.7
2024-12-11,15,179.58
2024-12-11,16,192.96
2024-12-11,17,199.88
2024-12-11,18,214.26
2024-12-11,19,211.81
2024-12-11,20,183.89
2024-12-11,21,160.58
2024-12-11,22,133.6
2024-12-11,23,109.38
2024-12-12,0,99.71
2024-12-12,1,92.7
2024-12-12,2,86.69
2024-12-12,3,82.66
2024-12-12,4,82.0
2024-12-12,5,87.5
2024-12-12,6,99.17
2024-12-12,7,117.41
2024-12-12,8,133.94
2024-12-12,9,173.94
2024-12-12,10,188.87
2024-12-12,11,207.85
2024-12-12,12,219.81
2024-12-12,13,203.72
2024-12-12,14,194.18
2024-12-12,15,186.23
2024-12-12,16,193.68
2024-12-12,17,199.31
2024-12-12,18,213.17
2024-12-12,19,199.99
2024-12-12,20,185.13
2024-12-12,21,158.48
2024-12-12,22,130.9
2024-12-12,23,109.21
2024-12-13,0,102.86
2024-12-13,1,90.89
2024-12-13,2,88.5
2024-12-13,3,84.71
2024-12-13,4,81.74
2024-12-13,5,89.64
2024-12-13,6,100.7
2024-12-13,7,118.6
2024-12-13,8,139.7
2024-12-13,9,170.5
2024-12-13,10,187.95
2024-12-13,11,204.64
2024-12-13,12,216.56
2024-12-13,13,204.22
2024-12-13,14,193.7
2024-12-13,15,184.54
2024-12-13,16,187.49
2024-12-13,17,197.55
2024-12-13,18,206.71
2024-12-13,19,207.67
2024-12-13,20,183.96
2024-12-13,21,166.12
2024-12-13,22,129.98
2024-12-13,23,106.07
2024-12-14,0,91.48
2024-12-14,1,84.02
2024-12-14,2,76.19
2024-12-14,3,75.6
2024-12-14,4,75.52
2024-12-14,5,77.29
2024-12-14,6,93.4
2024-12-14,7,106.45
2024-12-14,8,124.91
2024-12-14,9,154.14
2024-12-14,10,175.35
2024-12-14,11,181.03
2024-12-14,12,192.51
2024-12-14,13,181.48
2024-12-14,14,176.05
2024-12-14,15,166.72
2024-12-14,16,169.77
2024-12-14,17,180.78
2024-12-14,18,186.83
2024-12-14,19,180.49
2024-12-14,20,168.39
2024-12-14,21,144.79
2024-12-14,22,119.22
2024-12-14,23,95.26
2024-12-15,0,93.4
2024-12-15,1,83.16
2024-12-15,2,78.38
2024-12-15,3,76.07
2024-12-15,4,73.14
2024-12-15,5,77.23
2024-12-15,6,92.97
2024-12-15,7,110.31
2024-12-15,8,122.75
2024-12-15,9,161.48
2024-12-15,10,172.9
2024-12-15,11,188.04
2024-12-15,12,190.22
2024-12-15,13,181.98
2024-12-15,14,176.48
2024-12-15,15,165.61
2024-12-15,16,165.59
2024-12-15,17,182.15
2024-12-15,18,189.05
2024-12-15,19,188.32
2024-12-15,20,162.83
2024-12-15,21,142.24
2024-12-15,22,117.32
2024-12-15,23,95.92
2024-12-16,0,102.41
2024-12-16,1,90.37
2024-12-16,2,83.79
2024-12-16,3,83.13
2024-12-16,4,80.42
2024-12-16,5,83.68
2024-12-16,6,104.36
2024-12-16,7,124.0
2024-12-16,8,135.51
2024-12-16,9,172.63
2024-12-16,10,190.3
2024-12-16,11,204.77
2024-12-16,12,216.86
2024-12-16,13,208.44
2024-12-16,14,191.47
2024-12-16,15,188.02
2024-12-16,16,182.83
2024-12-16,17,195.62
2024-12-16,18,213.53
2024-12-16,19,204.2
2024-12-16,20,190.65
2024-12-16,21,162.48
2024-12-16,22,128.36
2024-12-16,23,108.15
2024-12-17,0,104.55
2024-12-17,1,91.82
2024-12-17,2,84.98
2024-12-17,3,85.61
2024-12-17,4,81.07
2024-12-17,5,88.69
2024-12-17,6,102.18
2024-12-17,7,120.29
2024-12-17,8,134.94
2024-12-17,9,176.86
2024-12-17,10,199.35
2024-12-17,11,202.46
2024-12-17,12,218.3
2024-12-17,13,204.11
2024-12-17,14,196.52
2024-12-17,15,178.43
2024-12-17,16,191.45
2024-12-17,17,205.52
2024-12-17,18,208.24
2024-12-17,19,206.38
2024-12-17,20,184.3
2024-12-17,21,163.35
2024-12-17,22,130.21
2024-12-17,23,107.12
2024-12-18,0,99.21
2024-12-18,1,88.96
2024-12-18,2,83.49
2024-12-18,3,84.59
2024-12-18,4,79.45
2024-12-18,5,88.02
2024-12-18,6,104.04
2024-12-18,7,115.53
2024-12-18,8,140.81
2024-12-18,9,178.13
2024-12-18,10,193.07
2024-12-18,11,200.59
2024-12-18,12,217.73
2024-12-18,13,219.5
2024-12-18,14,196.42
2024-12-18,15,188.19
2024-12-18,16,180.84
2024-12-18,17,199.3
2024-12-18,18,205.99
2024-12-18,19,202.92
2024-12-18,20,184.44
2024-12-18,21,160.1
2024-12-18,22,128.28
2024-12-18,23,112.64
2024-12-19,0,97.45
2024-12-19,1,89.5
2024-12-19,2,85.04
2024-12-19,3,86.32
2024-12-19,4,82.18
2024-12-19,5,88.1
2024-12-19,6,104.32
2024-12-19,7,115.53
2024-12-19,8,138.21
2024-12-19,9,168.21
2024-12-19,10,190.58
2024-12-19,11,206.98
2024-12-19,12,218.98
2024-12-19,13,203.72
2024-12-19,14,193.06
2024-12-19,15,180.67
2024-12-19,16,196.64
2024-12-19,17,197.96
2024-12-19,18,208.83
2024-12-19,19,201.89
2024-12-19,20,183.2
2024-12-19,21,166.84
2024-12-19,22,131.34
2024-12-19,23,111.87
2024-12-20,0,105.3
2024-12-20,1,91.26
2024-12-20,2,87.08
2024-12-20,3,85.58
2024-12-20,4,78.86
2024-12-20,5,85.45
2024-12-20,6,102.4
2024-12-20,7,119.29
2024-12-20,8,141.21
2024-12-20,9,169.18
2024-12-20,10,199.58
2024-12-20,11,209.95
2024-12-20,12,215.67
2024-12-20,13,202.46
2024-12-20,14,191.28
2024-12-20,15,179.4
2024-12-20,16,196.11
2024-12-20,17,203.07
2024-12-20,18,213.35
2024-12-20,19,195.75
2024-12-20,20,180.73
2024-12-20,21,161.26
2024-12-20,22,126.44
2024-12-20,23,110.0
2024-12-21,0,90.08
2024-12-21,1,82.1
2024-12-21,2,78.62
2024-12-21,3,75.73
2024-12-21,4,72.54
2024-12-21,5,77.74
2024-12-21,6,90.21
2024-12-21,7,106.46
2024-12-21,8,126.59
2024-12-21,9,158.66
2024-12-21,10,180.37
2024-12-21,11,180.27
2024-12-21,12,196.72
2024-12-21,13,182.78
2024-12-21,14,176.82
2024-12-21,15,161.01
2024-12-21,16,169.53
2024-12-21,17,178.96
2024-12-21,18,191.35
2024-12-21,19,179.45
2024-12-21,20,165.3
2024-12-21,21,142.8
2024-12-21,22,120.28
2024-12-21,23,96.08
2024-12-22,0,94.57
2024-12-22,1,79.92
2024-12-22,2,79.74
2024-12-22,3,76.17
2024-12-22,4,73.08
2024-12-22,5,76.71
2024-12-22,6,90.05
2024-12-22,7,109.04
2024-12-22,8,123.83
2024-12-22,9,153.46
2024-12-22,10,173.6
2024-12-22,11,181.78
2024-12-22,12,190.89
2024-12-22,13,189.04
2024-12-22,14,171.8
2024-12-22,15,163.4
2024-12-22,16,172.82
2024-12-22,17,174.68
2024-12-22,18,190.37
2024-12-22,19,180.48
2024-12-22,20,165.41
2024-12-22,21,142.31
2024-12-22,22,115.18
2024-12-22,23,96.82
2024-12-23,0,102.02
2024-12-23,1,92.47
2024-12-23,2,86.13
2024-12-23,3,82.44
2024-12-23,4,78.39
2024-12-23,5,83.08
2024-12-23,6,102.31
2024-12-23,7,120.21
2024-12-23,8,134.99
2024-12-23,9,172.77
2024-12-23,10,198.92
2024-12-23,11,203.75
2024-12-23,12,217.91
2024-12-23,13,208.17
2024-12-23,14,191.42
2024-12-23,15,185.05
2024-12-23,16,189.24
2024-12-23,17,203.22
2024-12-23,18,207.93
2024-12-23,19,204.28
2024-12-23,20,186.16
2024-12-23,21,163.18
2024-12-23,22,130.36
2024-12-23,23,106.06
2024-12-24,0,100.52
2024-12-24,1,91.72
2024-12-24,2,86.42
2024-12-24,3,88.06
2024-12-24,4,81.36
2024-12-24,5,85.33
2024-12-24,6,100.96
