Hour,Mall_Load_kWh,EV_Demand_kWh,Total_Demand_kWh
7406,1576.05,150.96,1727.01
7407,1576.05,166.06,1742.11
7408,1838.72,188.70,2027.42
7409,2101.40,211.35,2312.74
7410,2101.40,188.70,2290.10
7411,1838.72,150.96,1989.68
7412,1576.05,113.22,1689.27
7413,1313.37,75.48,1388.85
7414,1050.70,60.39,1111.08
7415,788.02,45.29,833.31
7416,788.02,37.74,825.76
7417,788.02,30.19,818.22
7418,788.02,22.64,810.67
7419,788.02,22.64,810.67
7420,788.02,22.64,810.67
7421,1050.70,37.74,1088.44
7422,1313.37,75.48,1388.85
7423,1576.05,135.87,1711.91
7424,1838.72,188.70,2027.42
7425,1838.72,211.35,2050.07
7426,1838.72,211.35,2050.07
7427,1576.05,188.70,1764.75
7428,1576.05,150.96,1727.01
7429,1576.05,135.87,1711.91
7430,1576.05,150.96,1727.01
7431,1576.05,166.06,1742.11
7432,1838.72,188.70,2027.42
7433,2101.40,211.35,2312.74
7434,2101.40,188.70,2290.10
7435,1838.72,150.96,1989.68
7436,1576.05,113.22,1689.27
7437,1313.37,75.48,1388.85
7438,1050.70,60.39,1111.08
7439,788.02,45.29,833.31
7440,788.02,37.74,825.76
7441,788.02,30.19,818.22
7442,788.02,22.64,810.67
7443,788.02,22.64,810.67
7444,788.02,22.64,810.67
7445,1050.70,37.74,1088.44
7446,1313.37,75.48,1388.85
7447,1576.05,135.87,1711.91
7448,1838.72,188.70,2027.42
7449,1838.72,211.35,2050.07
7450,1838.72,211.35,2050.07
7451,1576.05,188.70,1764.75
7452,1576.05,150.96,1727.01
7453,1576.05,135.87,1711.91
7454,1576.05,150.96,1727.01
7455,1576.05,166.06,1742.11
7456,1838.72,188.70,2027.42
7457,2101.40,211.35,2312.74
7458,2101.40,188.70,2290.10
7459,1838.72,150.96,1989.68
7460,1576.05,113.22,1689.27
7461,1313.37,75.48,1388.85
7462,1050.70,60.39,1111.08
7463,788.02,45.29,833.31
7464,788.02,37.74,825.76
7465,788.02,30.19,818.22
7466,788.02,22.64,810.67
7467,788.02,22.64,810.67
7468,788.02,22.64,810.67
7469,1050.70,37.74,1088.44
7470,1313.37,75.48,1388.85
7471,1576.05,135.87,1711.91
7472,1838.72,188.70,2027.42
7473,1838.72,211.35,2050.07
7474,1838.72,211.35,2050.07
7475,1576.05,188.70,1764.75
7476,1576.05,150.96,1727.01
7477,1576.05,135.87,1711.91
7478,1576.05,150.96,1727.01
7479,1576.05,166.06,1742.11
7480,1838.72,188.70,2027.42
7481,2101.40,211.35,2312.74
7482,2101.40,188.70,2290.10
7483,1838.72,150.96,1989.68
7484,1576.05,113.22,1689.27
7485,1313.37,75.48,1388.85
7486,1050.70,60.39,1111.08
7487,788.02,45.29,833.31
7488,788.02,37.74,825.76
7489,788.02,30.19,818.22
7490,788.02,22.64,810.67
7491,788.02,22.64,810.67
7492,788.02,22.64,810.67
7493,1050.70,37.74,1088.44
7494,1313.37,75.48,1388.85
7495,1576.05,135.87,1711.91
7496,1838.72,188.70,2027.42
7497,1838.72,211.35,2050.07
7498,1838.72,211.35,2050.07
7499,1576.05,188.70,1764.75
7500,1576.05,150.96,1727.01
7501,1576.05,135.87,1711.91
7502,1576.05,150.96,1727.01
7503,1576.05,166.06,1742.11
7504,1838.72,188.70,2027.42
7505,2101.40,211.35,2312.74
7506,2101.40,188.70,2290.10
7507,1838.72,150.96,1989.68
7508,1576.05,113.22,1689.27
7509,1313.37,75.48,1388.85
7510,1050.70,60.39,1111.08
7511,788.02,45.29,833.31
7512,788.02,37.74,825.76
7513,788.02,30.19,818.22
7514,788.02,22.64,810.67
7515,788.02,22.64,810.67
7516,788.02,22.64,810.67
7517,1050.70,37.74,1088.44
7518,1313.37,75.48,1388.85
7519,1576.05,135.87,1711.91
7520,1838.72,188.70,2027.42
7521,1838.72,211.35,2050.07
7522,1838.72,211.35,2050.07
7523,1576.05,188.70,1764.75
7524,1576.05,150.96,1727.01
7525,1576.05,135.87,1711.91
7526,1576.05,150.96,1727.01
7527,1576.05,166.06,1742.11
7528,1838.72,188.70,2027.42
7529,2101.40,211.35,2312.74
7530,2101.40,188.70,2290.10
7531,1838.72,150.96,1989.68
7532,1576.05,113.22,1689.27
7533,1313.37,75.48,1388.85
7534,1050.70,60.39,1111.08
7535,788.02,45.29,833.31
7536,788.02,37.74,825.76
7537,788.02,30.19,818.22
7538,788.02,22.64,810.67
7539,788.02,22.64,810.67
7540,788.02,22.64,810.67
7541,1050.70,37.74,1088.44
7542,1313.37,75.48,1388.85
7543,1576.05,135.87,1711.91
7544,1838.72,188.70,2027.42
7545,1838.72,211.35,2050.07
7546,1838.72,211.35,2050.07
7547,1576.05,188.70,1764.75
7548,1576.05,150.96,1727.01
7549,1576.05,135.87,1711.91
7550,1576.05,150.96,1727.01
7551,1576.05,166.06,1742.11
7552,1838.72,188.70,2027.42
7553,2101.40,211.35,2312.74
7554,2101.40,188.70,2290.10
7555,1838.72,150.96,1989.68
7556,1576.05,113.22,1689.27
7557,1313.37,75.48,1388.85
7558,1050.70,60.39,1111.08
7559,788.02,45.29,833.31
7560,788.02,37.74,825.76
7561,788.02,30.19,818.22
7562,788.02,22.64,810.67
7563,788.02,22.64,810.67
7564,788.02,22.64,810.67
7565,1050.70,37.74,1088.44
7566,1313.37,75.48,1388.85
7567,1576.05,135.87,1711.91
7568,1838.72,188.70,2027.42
7569,1838.72,211.35,2050.07
7570,1838.72,211.35,2050.07
7571,1576.05,188.70,1764.75
7572,1576.05,150.96,1727.01
7573,1576.05,135.87,1711.91
7574,1576.05,150.96,1727.01
7575,1576.05,166.06,1742.11
7576,1838.72,188.70,2027.42
7577,2101.40,211.35,2312.74
7578,2101.40,188.70,2290.10
7579,1838.72,150.96,1989.68
7580,1576.05,113.22,1689.27
7581,1313.37,75.48,1388.85
7582,1050.70,60.39,1111.08
7583,788.02,45.29,833.31
7584,788.02,37.74,825.76
7585,788.02,30.19,818.22
7586,788.02,22.64,810.67
7587,788.02,22.64,810.67
7588,788.02,22.64,810.67
7589,1050.70,37.74,1088.44
7590,1313.37,75.48,1388.85
7591,1576.05,135.87,1711.91
7592,1838.72,188.70,2027.42
7593,1838.72,211.35,2050.07
7594,1838.72,211.35,2050.07
7595,1576.05,188.70,1764.75
7596,1576.05,150.96,1727.01
7597,1576.05,135.87,1711.91
7598,1576.05,150.96,1727.01
7599,1576.05,166.06,1742.11
7600,1838.72,188.70,2027.42
7601,2101.40,211.35,2312.74
7602,2101.40,188.70,2290.10
7603,1838.72,150.96,1989.68
7604,1576.05,113.22,1689.27
7605,1313.37,75.48,1388.85
7606,1050.70,60.39,1111.08
7607,788.02,45.29,833.31
7608,788.02,37.74,825.76
7609,788.02,30.19,818.22
7610,788.02,22.64,810.67
7611,788.02,22.64,810.67
7612,788.02,22.64,810.67
7613,1050.70,37.74,1088.44
7614,1313.37,75.48,1388.85
7615,1576.05,135.87,1711.91
7616,1838.72,188.70,2027.42
7617,1838.72,211.35,2050.07
7618,1838.72,211.35,2050.07
7619,1576.05,188.70,1764.75
7620,1576.05,150.96,1727.01
7621,1576.05,135.87,1711.91
7622,1576.05,150.96,1727.01
7623,1576.05,166.06,1742.11
7624,1838.72,188.70,2027.42
7625,2101.40,211.35,2312.74
7626,2101.40,188.70,2290.10
7627,1838.72,150.96,1989.68
7628,1576.05,113.22,1689.27
7629,1313.37,75.48,1388.85
7630,1050.70,60.39,1111.08
7631,788.02,45.29,833.31
7632,788.02,37.74,825.76
7633,788.02,30.19,818.22
7634,788.02,22.64,810.67
7635,788.02,22.64,810.67
7636,788.02,22.64,810.67
7637,1050.70,37.74,1088.44
7638,1313.37,75.48,1388.85
7639,1576.05,135.87,1711.91
7640,1838.72,188.70,2027.42
7641,1838.72,211.35,2050.07
7642,1838.72,211.35,2050.07
7643,1576.05,188.70,1764.75
7644,1576.05,150.96,1727.01
7645,1576.05,135.87,1711.91
7646,1576.05,150.96,1727.01
7647,1576.05,166.06,1742.11
7648,1838.72,188.70,2027.42
7649,2101.40,211.35,2312.74
7650,2101.40,188.70,2290.10
7651,1838.72,150.96,1989.68
7652,1576.05,113.22,1689.27
7653,1313.37,75.48,1388.85
7654,1050.70,60.39,1111.08
7655,788.02,45.29,833.31
7656,788.02,37.74,825.76
7657,788.02,30.19,818.22
7658,788.02,22.64,810.67
7659,788.02,22.64,810.67
7660,788.02,22.64,810.67
7661,1050.70,37.74,1088.44
7662,1313.37,75.48,1388.85
7663,1576.05,135.87,1711.91
7664,1838.72,188.70,2027.42
7665,1838.72,211.35,2050.07
7666,1838.72,211.35,2050.07
7667,1576.05,188.70,1764.75
7668,1576.05,150.96,1727.01
7669,1576.05,135.87,1711.91
7670,1576.05,150.96,1727.01
7671,1576.05,166.06,1742.11
7672,1838.72,188.70,2027.42
7673,2101.40,211.35,2312.74
7674,2101.40,188.70,2290.10
7675,1838.72,150.96,1989.68
7676,1576.05,113.22,1689.27
7677,1313.37,75.48,1388.85
7678,1050.70,60.39,1111.08
7679,788.02,45.29,833.31
7680,788.02,37.74,825.76
7681,788.02,30.19,818.22
7682,788.02,22.64,810.67
7683,788.02,22.64,810.67
7684,788.02,22.64,810.67
7685,1050.70,37.74,1088.44
7686,1313.37,75.48,1388.85
7687,1576.05,135.87,1711.91
7688,1838.72,188.70,2027.42
7689,1838.72,211.35,2050.07
7690,1838.72,211.35,2050.07
7691,1576.05,188.70,1764.75
7692,1576.05,150.96,1727.01
7693,1576.05,135.87,1711.91
7694,1576.05,150.96,1727.01
7695,1576.05,166.06,1742.11
7696,1838.72,188.70,2027.42
7697,2101.40,211.35,2312.74
7698,2101.40,188.70,2290.10
7699,1838.72,150.96,1989.68
7700,1576.05,113.22,1689.27
7701,1313.37,75.48,1388.85
7702,1050.70,60.39,1111.08
7703,788.02,45.29,833.31
7704,788.02,37.74,825.76
7705,788.02,30.19,818.22
7706,788.02,22.64,810.67
7707,788.02,22.64,810.67
7708,788.02,22.64,810.67
7709,1050.70,37.74,1088.44
7710,1313.37,75.48,1388.85
7711,1576.05,135.87,1711.91
7712,1838.72,188.70,2027.42
7713,1838.72,211.35,2050.07
7714,1838.72,211.35,2050.07
7715,1576.05,188.70,1764.75
7716,1576.05,150.96,1727.01
7717,1576.05,135.87,1711.91
7718,1576.05,150.96,1727.01
7719,1576.05,166.06,1742.11
7720,1838.72,188.70,2027.42
7721,2101.40,211.35,2312.74
7722,2101.40,188.70,2290.10
7723,1838.72,150.96,1989.68
7724,1576.05,113.22,1689.27
7725,1313.37,75.48,1388.85
7726,1050.70,60.39,1111.08
7727,788.02,45.29,833.31
7728,788.02,37.74,825.76
7729,788.02,30.19,818.22
7730,788.02,22.64,810.67
7731,788.02,22.64,810.67
7732,788.02,22.64,810.67
7733,1050.70,37.74,1088.44
7734,1313.37,75.48,1388.85
7735,1576.05,135.87,1711.91
7736,1838.72,188.70,2027.42
7737,1838.72,211.35,2050.07
7738,1838.72,211.35,2050.07
7739,1576.05,188.70,1764.75
7740,1576.05,150.96,1727.01
7741,1576.05,135.87,1711.91
7742,1576.05,150.96,1727.01
7743,1576.05,166.06,1742.11
7744,1838.72,188.70,2027.42
7745,2101.40,211.35,2312.74
7746,2101.40,188.70,2290.10
7747,1838.72,150.96,1989.68
7748,1576.05,113.22,1689.27
7749,1313.37,75.48,1388.85
7750,1050.70,60.39,1111.08
7751,788.02,45.29,833.31
7752,788.02,37.74,825.76
7753,788.02,30.19,818.22
7754,788.02,22.64,810.67
7755,788.02,22.64,810.67
7756,788.02,22.64,810.67
7757,1050.70,37.74,1088.44
7758,1313.37,75.48,1388.85
7759,1576.05,135.87,1711.91
7760,1838.72,188.70,2027.42
7761,1838.72,211.35,2050.07
7762,1838.72,211.35,2050.07
7763,1576.05,188.70,1764.75
7764,1576.05,150.96,1727.01
7765,1576.05,135.87,1711.91
7766,1576.05,150.96,1727.01
7767,1576.05,166.06,1742.11
7768,1838.72,188.70,2027.42
7769,2101.40,211.35,2312.74
7770,2101.40,188.70,2290.10
7771,1838.72,150.96,1989.68
7772,1576.05,113.22,1689.27
7773,1313.37,75.48,1388.85
7774,1050.70,60.39,1111.08
7775,788.02,45.29,833.31
7776,788.02,37.74,825.76
7777,788.02,30.19,818.22
7778,788.02,22.64,810.67
7779,788.02,22.64,810.67
7780,788.02,22.64,810.67
7781,1050.70,37.74,1088.44
7782,1313.37,75.48,1388.85
7783,1576.05,135.87,1711.91
7784,1838.72,188.70,2027.42
7785,1838.72,211.35,2050.07
7786,1838.72,211.35,2050.07
7787,1576.05,188.70,1764.75
7788,1576.05,150.96,1727.01
7789,1576.05,135.87,1711.91
7790,1576.05,150.96,1727.01
7791,1576.05,166.06,1742.11
7792,1838.72,188.70,2027.42
7793,2101.40,211.35,2312.74
7794,2101.40,188.70,2290.10
7795,1838.72,150.96,1989.68
7796,1576.05,113.22,1689.27
7797,1313.37,75.48,1388.85
7798,1050.70,60.39,1111.08
7799,788.02,45.29,833.31
7800,788.02,37.74,825.76
7801,788.02,30.19,818.22
7802,788.02,22.64,810.67
7803,788.02,22.64,810.67
7804,788.02,22.64,810.67
7805,1050.70,37.74,1088.44
7806,1313.37,75.48,1388.85
7807,1576.05,135.87,1711.91
7808,1838.72,188.70,2027.42
7809,1838.72,211.35,2050.07
7810,1838.72,211.35,2050.07
7811,1576.05,188.70,1764.75
7812,1576.05,150.96,1727.01
7813,1576.05,135.87,1711.91
7814,1576.05,150.96,1727.01
7815,1576.05,166.06,1742.11
7816,1838.72,188.70,2027.42
7817,2101.40,211.35,2312.74
7818,2101.40,188.70,2290.10
7819,1838.72,150.96,1989.68
7820,1576.05,113.22,1689.27
7821,1313.37,75.48,1388.85
7822,1050.70,60.39,1111.08
7823,788.02,45.29,833.31
7824,788.02,37.74,825.76
7825,788.02,30.19,818.22
7826,788.02,22.64,810.67
7827,788.02,22.64,810.67
7828,788.02,22.64,810.67
7829,1050.70,37.74,1088.44
7830,1313.37,75.48,1388.85
7831,1576.05,135.87,1711.91
7832,1838.72,188.70,2027.42
7833,1838.72,211.35,2050.07
7834,1838.72,211.35,2050.07
7835,1576.05,188.70,1764.75
7836,1576.05,150.96,1727.01
7837,1576.05,135.87,1711.91
7838,1576.05,150.96,1727.01
7839,1576.05,166.06,1742.11
7840,1838.72,188.70,2027.42
7841,2101.40,211.35,2312.74
7842,2101.40,188.70,2290.10
7843,1838.72,150.96,1989.68
7844,1576.05,113.22,1689.27
7845,1313.37,75.48,1388.85
7846,1050.70,60.39,1111.08
7847,788.02,45.29,833.31
7848,788.02,37.74,825.76
7849,788.02,30.19,818.22
7850,788.02,22.64,810.67
7851,788.02,22.64,810.67
7852,788.02,22.64,810.67
7853,1050.70,37.74,1088.44
7854,1313.37,75.48,1388.85
7855,1576.05,135.87,1711.91
7856,1838.72,188.70,2027.42
7857,1838.72,211.35,2050.07
7858,1838.72,211.35,2050.07
7859,1576.05,188.70,1764.75
7860,1576.05,150.96,1727.01
7861,1576.05,135.87,1711.91
7862,1576.05,150.96,1727.01
7863,1576.05,166.06,1742.11
7864,1838.72,188.70,2027.42
7865,2101.40,211.35,2312.74
7866,2101.40,188.70,2290.10
7867,1838.72,150.96,1989.68
7868,1576.05,113.22,1689.27
7869,1313.37,75.48,1388.85
7870,1050.70,60.39,1111.08
7871,788.02,45.29,833.31
7872,788.02,37.74,825.76
7873,788.02,30.19,818.22
7874,788.02,22.64,810.67
7875,788.02,22.64,810.67
7876,788.02,22.64,810.67
7877,1050.70,37.74,1088.44
7878,1313.37,75.48,1388.85
7879,1576.05,135.87,1711.91
7880,1838.72,188.70,2027.42
7881,1838.72,211.35,2050.07
7882,1838.72,211.35,2050.07
7883,1576.05,188.70,1764.75
7884,1576.05,150.96,1727.01
7885,1576.05,135.87,1711.91
7886,1576.05,150.96,1727.01
7887,1576.05,166.06,1742.11
7888,1838.72,188.70,2027.42
7889,2101.40,211.35,2312.74
7890,2101.40,188.70,2290.10
7891,1838.72,150.96,1989.68
7892,1576.05,113.22,1689.27
7893,1313.37,75.48,1388.85
7894,1050.70,60.39,1111.08
7895,788.02,45.29,833.31
7896,788.02,37.74,825.76
7897,788.02,30.19,818.22
7898,788.02,22.64,810.67
7899,788.02,22.64,810.67
7900,788.02,22.64,810.67
7901,1050.70,37.74,1088.44
7902,1313.37,75.48,1388.85
7903,1576.05,135.87,1711.91
7904,1838.72,188.70,2027.42
7905,1838.72,211.35,2050.07
7906,1838.72,211.35,2050.07
7907,1576.05,188.70,1764.75
7908,1576.05,150.96,1727.01
7909,1576.05,135.87,1711.91
7910,1576.05,150.96,1727.01
7911,1576.05,166.06,1742.11
7912,1838.72,188.70,2027.42
7913,2101.40,211.35,2312.74
7914,2101.40,188.70,2290.10
7915,1838.72,150.96,1989.68
7916,1576.05,113.22,1689.27
7917,1313.37,75.48,1388.85
7918,1050.70,60.39,1111.08
7919,788.02,45.29,833.31
7920,788.02,37.74,825.76
7921,788.02,30.19,818.22
7922,788.02,22.64,810.67
7923,788.02,22.64,810.67
7924,788.02,22.64,810.67
7925,1050.70,37.74,1088.44
7926,1313.37,75.48,1388.85
7927,1576.05,135.87,1711.91
7928,1838.72,188.70,2027.42
7929,1838.72,211.35,2050.07
7930,1838.72,211.35,2050.07
7931,1576.05,188.70,1764.75
7932,1576.05,150.96,1727.01
7933,1576.05,135.87,1711.91
7934,1576.05,150.96,1727.01
7935,1576.05,166.06,1742.11
7936,1838.72,188.70,2027.42
7937,2101.40,211.35,2312.74
7938,2101.40,188.70,2290.10
7939,1838.72,150.96,1989.68
7940,1576.05,113.22,1689.27
7941,1313.37,75.48,1388.85
7942,1050.70,60.39,1111.08
7943,788.02,45.29,833.31
7944,788.02,37.74,825.76
7945,788.02,30.19,818.22
7946,788.02,22.64,810.67
7947,788.02,22.64,810.67
7948,788.02,22.64,810.67
7949,1050.70,37.74,1088.44
7950,1313.37,75.48,1388.85
7951,1576.05,135.87,1711.91
7952,1838.72,188.70,2027.42
7953,1838.72,211.35,2050.07
7954,1838.72,211.35,2050.07
7955,1576.05,188.70,1764.75
7956,1576.05,150.96,1727.01
7957,1576.05,135.87,1711.91
7958,1576.05,150.96,1727.01
7959,1576.05,166.06,1742.11
7960,1838.72,188.70,2027.42
7961,2101.40,211.35,2312.74
7962,2101.40,188.70,2290.10
7963,1838.72,150.96,1989.68
7964,1576.05,113.22,1689.27
7965,1313.37,75.48,1388.85
7966,1050.70,60.39,1111.08
7967,788.02,45.29,833.31
7968,788.02,37.74,825.76
7969,788.02,30.19,818.22
7970,788.02,22.64,810.67
7971,788.02,22.64,810.67
7972,788.02,22.64,810.67
7973,1050.70,37.74,1088.44
7974,1313.37,75.48,1388.85
7975,1576.05,135.87,1711.91
7976,1838.72,188.70,2027.42
7977,1838.72,211.35,2050.07
7978,1838.72,211.35,2050.07
7979,1576.05,188.70,1764.75
7980,1576.05,150.96,1727.01
7981,1576.05,135.87,1711.91
7982,1576.05,150.96,1727.01
7983,1576.05,166.06,1742.11
7984,1838.72,188.70,2027.42
7985,2101.40,211.35,2312.74
7986,2101.40,188.70,2290.10
7987,1838.72,150.96,1989.68
7988,1576.05,113.22,1689.27
7989,1313.37,75.48,1388.85
7990,1050.70,60.39,1111.08
7991,788.02,45.29,833.31
7992,788.02,37.74,825.76
7993,788.02,30.19,818.22
7994,788.02,22.64,810.67
7995,788.02,22.64,810.67
7996,788.02,22.64,810.67
7997,1050.70,37.74,1088.44
7998,1313.37,75.48,1388.85
7999,1576.05,135.87,1711.91
8000,1838.72,188.70,2027.42
8001,1838.72,211.35,2050.07
8002,1838.72,211.35,2050.07
8003,1576.05,188.70,1764.75
8004,1576.05,150.96,1727.01
8005,1576.05,135.87,1711.91
8006,1576.05,150.96,1727.01
8007,1576.05,166.06,1742.11
8008,1838.72,188.70,2027.42
8009,2101.40,211.35,2312.74
8010,2101.40,188.70,2290.10
8011,1838.72,150.96,1989.68
8012,1576.05,113.22,1689.27
8013,1313.37,75.48,1388.85
8014,1050.70,60.39,1111.08
8015,788.02,45.29,833.31
8016,788.02,37.74,825.76
8017,788.02,30.19,818.22
8018,788.02,22.64,810.67
8019,788.02,22.64,810.67
8020,788.02,22.64,810.67
8021,1050.70,37.74,1088.44
8022,1313.37,75.48,1388.85
8023,1576.05,135.87,1711.91
8024,1838.72,188.70,2027.42
8025,1838.72,211.35,2050.07
8026,1838.72,211.35,2050.07
8027,1576.05,188.70,1764.75
8028,1576.05,150.96,1727.01
8029,1576.05,135.87,1711.91
8030,1576.05,150.96,1727.01
8031,1576.05,166.06,1742.11
8032,1838.72,188.70,2027.42
8033,2101.40,211.35,2312.74
8034,2101.40,188.70,2290.10
8035,1838.72,150.96,1989.68
8036,1576.05,113.22,1689.27
8037,1313.37,75.48,1388.85
8038,1050.70,60.39,1111.08
8039,788.02,45.29,833.31
8040,788.02,37.74,825.76
8041,788.02,30.19,818.22
8042,788.02,22.64,810.67
8043,788.02,22.64,810.67
8044,788.02,22.64,810.67
8045,1050.70,37.74,1088.44
8046,1313.37,75.48,1388.85
8047,1576.05,135.87,1711.91
8048,1838.72,188.70,2027.42
8049,1838.72,211.35,2050.07
8050,1838.72,211.35,2050.07
8051,1576.05,188.70,1764.75
8052,1576.05,150.96,1727.01
8053,1576.05,135.87,1711.91
8054,1576.05,150.96,1727.01
8055,1576.05,166.06,1742.11
8056,1838.72,188.70,2027.42
8057,2101.40,211.35,2312.74
8058,2101.40,188.70,2290.10
8059,1838.72,150.96,1989.68
8060,1576.05,113.22,1689.27
8061,1313.37,75.48,1388.85
8062,1050.70,60.39,1111.08
8063,788.02,45.29,833.31
8064,788.02,37.74,825.76
8065,788.02,30.19,818.22
8066,788.02,22.64,810.67
8067,788.02,22.64,810.67
8068,788.02,22.64,810.67
8069,1050.70,37.74,1088.44
8070,1313.37,75.48,1388.85
8071,1576.05,135.87,1711.91
8072,1838.72,188.70,2027.42
8073,1838.72,211.35,2050.07
8074,1838.72,211.35,2050.07
8075,1576.05,188.70,1764.75
8076,1576.05,150.96,1727.01
8077,1576.05,135.87,1711.91
8078,1576.05,150.96,1727.01
8079,1576.05,166.06,1742.11
8080,1838.72,188.70,2027.42
8081,2101.40,211.35,2312.74
8082,2101.40,188.70,2290.10
8083,1838.72,150.96,1989.68
8084,1576.05,113.22,1689.27
8085,1313.37,75.48,1388.85
8086,1050.70,60.39,1111.08
8087,788.02,45.29,833.31
8088,788.02,37.74,825.76
8089,788.02,30.19,818.22
8090,788.02,22.64,810.67
8091,788.02,22.64,810.67
8092,788.02,22.64,810.67
8093,1050.70,37.74,1088.44
8094,1313.37,75.48,1388.85
8095,1576.05,135.87,1711.91
8096,1838.72,188.70,2027.42
8097,1838.72,211.35,2050.07
8098,1838.72,211.35,2050.07
8099,1576.05,188.70,1764.75
8100,1576.05,150.96,1727.01
8101,1576.05,135.87,1711.91
8102,1576.05,150.96,1727.01
8103,1576.05,166.06,1742.11
8104,1838.72,188.70,2027.42
8105,2101.40,211.35,2312.74
8106,2101.40,188.70,2290.10
8107,1838.72,150.96,1989.68
8108,1576.05,113.22,1689.27
8109,1313.37,75.48,1388.85
8110,1050.70,60.39,1111.08
8111,788.02,45.29,833.31
8112,788.02,37.74,825.76
8113,788.02,30.19,818.22
8114,788.02,22.64,810.67
8115,788.02,22.64,810.67
8116,788.02,22.64,810.67
8117,1050.70,37.74,1088.44
8118,1313.37,75.48,1388.85
8119,1576.05,135.87,1711.91
8120,1838.72,188.70,2027.42
8121,1838.72,211.35,2050.07
8122,1838.72,211.35,2050.07
8123,1576.05,188.70,1764.75
8124,1576.05,150.96,1727.01
8125,1576.05,135.87,1711.91
8126,1576.05,150.96,1727.01
8127,1576.05,166.06,1742.11
8128,1838.72,188.70,2027.42
8129,2101.40,211.35,2312.74
8130,2101.40,188.70,2290.10
8131,1838.72,150.96,1989.68
8132,1576.05,113.22,1689.27
8133,1313.37,75.48,1388.85
8134,1050.70,60.39,1111.08
8135,788.02,45.29,833.31
8136,788.02,37.74,825.76
8137,788.02,30.19,818.22
8138,788.02,22.64,810.67
8139,788.02,22.64,810.67
8140,788.02,22.64,810.67
8141,1050.70,37.74,1088.44
8142,1313.37,75.48,1388.85
8143,1576.05,135.87,1711.91
8144,1838.72,188.70,2027.42
8145,1838.72,211.35,2050.07
8146,1838.72,211.35,2050.07
8147,1576.05,188.70,1764.75
8148,1576.05,150.96,1727.01
8149,1576.05,135.87,1711.91
8150,1576.05,150.96,1727.01
8151,1576.05,166.06,1742.11
8152,1838.72,188.70,2027.42
8153,2101.40,211.35,2312.74
8154,2101.40,188.70,2290.10
8155,1838.72,150.96,1989.68
8156,1576.05,113.22,1689.27
8157,1313.37,75.48,1388.85
8158,1050.70,60.39,1111.08
8159,788.02,45.29,833.31
8160,788.02,37.74,825.76
8161,788.02,30.19,818.22
8162,788.02,22.64,810.67
8163,788.02,22.64,810.67
8164,788.02,22.64,810.67
8165,1050.70,37.74,1088.44
8166,1313.37,75.48,1388.85
8167,1576.05,135.87,1711.91
8168,1838.72,188.70,2027.42
8169,1838.72,211.35,2050.07
8170,1838.72,211.35,2050.07
8171,1576.05,188.70,1764.75
8172,1576.05,150.96,1727.01
8173,1576.05,135.87,1711.91
8174,1576.05,150.96,1727.01
8175,1576.05,166.06,1742.11
8176,1838.72,188.70,2027.42
8177,2101.40,211.35,2312.74
8178,2101.40,188.70,2290.10
8179,1838.72,150.96,1989.68
8180,1576.05,113.22,1689.27
8181,1313.37,75.48,1388.85
8182,1050.70,60.39,1111.08
8183,788.02,45.29,833.31
8184,788.02,37.74,825.76
8185,788.02,30.19,818.22
8186,788.02,22.64,810.67
8187,788.02,22.64,810.67
8188,788.02,22.64,810.67
8189,1050.70,37.74,1088.44
8190,1313.37,75.48,1388.85
8191,1576.05,135.87,1711.91
8192,1838.72,188.70,2027.42
8193,1838.72,211.35,2050.07
8194,1838.72,211.35,2050.07
8195,1576.05,188.70,1764.75
8196,1576.05,150.96,1727.01
8197,1576.05,135.87,1711.91
8198,1576.05,150.96,1727.01
8199,1576.05,166.06,1742.11
8200,1838.72,188.70,2027.42
8201,2101.40,211.35,2312.74
8202,2101.40,188.70,2290.10
8203,1838.72,150.96,1989.68
8204,1576.05,113.22,1689.27
8205,1313.37,75.48,1388.85
8206,1050.70,60.39,1111.08
8207,788.02,45.29,833.31
8208,788.02,37.74,825.76
8209,788.02,30.19,818.22
8210,788.02,22.64,810.67
8211,788.02,22.64,810.67
8212,788.02,22.64,810.67
8213,1050.70,37.74,1088.44
8214,1313.37,75.48,1388.85
8215,1576.05,135.87,1711.91
8216,1838.72,188.70,2027.42
8217,1838.72,211.35,2050.07
8218,1838.72,211.35,2050.07
8219,1576.05,188.70,1764.75
8220,1576.05,150.96,1727.01
8221,1576.05,135.87,1711.91
