Hour,PV_Generation_kWh,Total_Demand_kWh,Solar_Surplus_Deficit_kWh,PV_Coverage_Percent
7016,1375.12,2027.42,-652.30,67.83
7017,1829.89,2050.07,-220.18,89.26
7018,2244.17,2050.07,194.10,109.47
7019,2536.50,1764.75,771.75,143.73
7020,2642.17,1727.01,915.17,152.99
7021,2536.50,1711.91,824.59,148.17
7022,2244.17,1727.01,517.16,129.95
7023,1829.89,1742.11,87.78,105.04
7024,1375.12,2027.42,-652.30,67.83
7025,952.37,2312.74,-1360.38,41.18
7026,0.00,2290.10,-2290.10,0.00
7027,0.00,1989.68,-1989.68,0.00
7028,0.00,1689.27,-1689.27,0.00
7029,0.00,1388.85,-1388.85,0.00
7030,0.00,1111.08,-1111.08,0.00
7031,0.00,833.31,-833.31,0.00
7032,0.00,825.76,-825.76,0.00
7033,0.00,818.22,-818.22,0.00
7034,0.00,810.67,-810.67,0.00
7035,0.00,810.67,-810.67,0.00
7036,0.00,810.67,-810.67,0.00
7037,357.31,1088.44,-731.13,32.83
7038,607.41,1388.85,-781.44,43.73
7039,951.64,1711.91,-760.27,55.59
7040,1374.08,2027.42,-653.35,67.77
7041,1828.50,2050.07,-221.57,89.19
7042,2242.47,2050.07,192.40,109.38
7043,2534.57,1764.75,769.82,143.62
7044,2640.17,1727.01,913.16,152.88
7045,2534.57,1711.91,822.66,148.06
7046,2242.47,1727.01,515.46,129.85
7047,1828.50,1742.11,86.39,104.96
7048,1374.08,2027.42,-653.35,67.77
7049,951.64,2312.74,-1361.10,41.15
7050,0.00,2290.10,-2290.10,0.00
7051,0.00,1989.68,-1989.68,0.00
7052,0.00,1689.27,-1689.27,0.00
7053,0.00,1388.85,-1388.85,0.00
7054,0.00,1111.08,-1111.08,0.00
7055,0.00,833.31,-833.31,0.00
7056,0.00,825.76,-825.76,0.00
7057,0.00,818.22,-818.22,0.00
7058,0.00,810.67,-810.67,0.00
7059,0.00,810.67,-810.67,0.00
7060,0.00,810.67,-810.67,0.00
7061,357.04,1088.44,-731.40,32.80
7062,606.96,1388.85,-781.90,43.70
7063,950.93,1711.91,-760.99,55.55
7064,1373.04,2027.42,-654.38,67.72
7065,1827.12,2050.07,-222.95,89.12
7066,2240.78,2050.07,190.71,109.30
7067,2532.67,1764.75,767.92,143.51
7068,2638.18,1727.01,911.17,152.76
7069,2532.67,1711.91,820.75,147.94
7070,2240.78,1727.01,513.77,129.75
7071,1827.12,1742.11,85.02,104.88
7072,1373.04,2027.42,-654.38,67.72
7073,950.93,2312.74,-1361.82,41.12
7074,0.00,2290.10,-2290.10,0.00
7075,0.00,1989.68,-1989.68,0.00
7076,0.00,1689.27,-1689.27,0.00
7077,0.00,1388.85,-1388.85,0.00
7078,0.00,1111.08,-1111.08,0.00
7079,0.00,833.31,-833.31,0.00
7080,0.00,825.76,-825.76,0.00
7081,0.00,818.22,-818.22,0.00
7082,0.00,810.67,-810.67,0.00
7083,0.00,810.67,-810.67,0.00
7084,0.00,810.67,-810.67,0.00
7085,356.77,1088.44,-731.67,32.78
7086,606.50,1388.85,-782.35,43.67
7087,950.22,1711.91,-761.70,55.51
7088,1372.02,2027.42,-655.41,67.67
7089,1825.76,2050.07,-224.31,89.06
7090,2239.11,2050.07,189.04,109.22
7091,2530.78,1764.75,766.03,143.41
7092,2636.21,1727.01,909.20,152.65
7093,2530.78,1711.91,818.87,147.83
7094,2239.11,1727.01,512.10,129.65
7095,1825.76,1742.11,83.65,104.80
7096,1372.02,2027.42,-655.41,67.67
7097,950.22,2312.74,-1362.53,41.09
7098,0.00,2290.10,-2290.10,0.00
7099,0.00,1989.68,-1989.68,0.00
7100,0.00,1689.27,-1689.27,0.00
7101,0.00,1388.85,-1388.85,0.00
7102,0.00,1111.08,-1111.08,0.00
7103,0.00,833.31,-833.31,0.00
7104,0.00,825.76,-825.76,0.00
7105,0.00,818.22,-818.22,0.00
7106,0.00,810.67,-810.67,0.00
7107,0.00,810.67,-810.67,0.00
7108,0.00,810.67,-810.67,0.00
7109,356.51,1088.44,-731.93,32.75
7110,606.06,1388.85,-782.80,43.64
7111,949.52,1711.91,-762.40,55.47
7112,1371.01,2027.42,-656.42,67.62
7113,1824.41,2050.07,-225.65,88.99
7114,2237.46,2050.07,187.39,109.14
7115,2528.91,1764.75,764.16,143.30
7116,2634.27,1727.01,907.26,152.53
7117,2528.91,1711.91,817.00,147.72
7118,2237.46,1727.01,510.45,129.56
7119,1824.41,1742.11,82.31,104.72
7120,1371.01,2027.42,-656.42,67.62
7121,949.52,2312.74,-1363.23,41.06
7122,0.00,2290.10,-2290.10,0.00
7123,0.00,1989.68,-1989.68,0.00
7124,0.00,1689.27,-1689.27,0.00
7125,0.00,1388.85,-1388.85,0.00
7126,0.00,1111.08,-1111.08,0.00
7127,0.00,833.31,-833.31,0.00
7128,0.00,825.76,-825.76,0.00
7129,0.00,818.22,-818.22,0.00
7130,0.00,810.67,-810.67,0.00
7131,0.00,810.67,-810.67,0.00
7132,0.00,810.67,-810.67,0.00
7133,356.25,1088.44,-732.19,32.73
7134,605.61,1388.85,-783.24,43.61
7135,948.82,1711.91,-763.09,55.42
7136,1370.01,2027.42,-657.42,67.57
7137,1823.08,2050.07,-226.99,88.93
7138,2235.83,2050.07,185.76,109.06
7139,2527.07,1764.75,762.32,143.20
7140,2632.35,1727.01,905.34,152.42
7141,2527.07,1711.91,815.15,147.62
7142,2235.83,1727.01,508.82,129.46
7143,1823.08,1742.11,80.98,104.65
7144,1370.01,2027.42,-657.42,67.57
7145,948.82,2312.74,-1363.92,41.03
7146,0.00,2290.10,-2290.10,0.00
7147,0.00,1989.68,-1989.68,0.00
7148,0.00,1689.27,-1689.27,0.00
7149,0.00,1388.85,-1388.85,0.00
7150,0.00,1111.08,-1111.08,0.00
7151,0.00,833.31,-833.31,0.00
7152,0.00,825.76,-825.76,0.00
7153,0.00,818.22,-818.22,0.00
7154,0.00,810.67,-810.67,0.00
7155,0.00,810.67,-810.67,0.00
7156,0.00,810.67,-810.67,0.00
7157,355.99,1088.44,-732.45,32.71
7158,605.18,1388.85,-783.68,43.57
7159,948.14,1711.91,-763.77,55.38
7160,1369.02,2027.42,-658.41,67.52
7161,1821.77,2050.07,-228.30,88.86
7162,2234.21,2050.07,184.14,108.98
7163,2525.24,1764.75,760.49,143.09
7164,2630.45,1727.01,903.44,152.31
7165,2525.24,1711.91,813.33,147.51
7166,2234.21,1727.01,507.20,129.37
7167,1821.77,1742.11,79.66,104.57
7168,1369.02,2027.42,-658.41,67.52
7169,948.14,2312.74,-1364.60,41.00
7170,0.00,2290.10,-2290.10,0.00
7171,0.00,1989.68,-1989.68,0.00
7172,0.00,1689.27,-1689.27,0.00
7173,0.00,1388.85,-1388.85,0.00
7174,0.00,1111.08,-1111.08,0.00
7175,0.00,833.31,-833.31,0.00
7176,0.00,825.76,-825.76,0.00
7177,0.00,818.22,-818.22,0.00
7178,0.00,810.67,-810.67,0.00
7179,0.00,810.67,-810.67,0.00
7180,0.00,810.67,-810.67,0.00
7181,355.74,1088.44,-732.70,32.68
7182,604.75,1388.85,-784.11,43.54
7183,947.46,1711.91,-764.45,55.35
7184,1368.04,2027.42,-659.38,67.48
7185,1820.47,2050.07,-229.60,88.80
7186,2232.62,2050.07,182.55,108.90
7187,2523.44,1764.75,758.69,142.99
7188,2628.57,1727.01,901.56,152.20
7189,2523.44,1711.91,811.53,147.40
7190,2232.62,1727.01,505.61,129.28
7191,1820.47,1742.11,78.36,104.50
7192,1368.04,2027.42,-659.38,67.48
7193,947.46,2312.74,-1365.28,40.97
7194,0.00,2290.10,-2290.10,0.00
7195,0.00,1989.68,-1989.68,0.00
7196,0.00,1689.27,-1689.27,0.00
7197,0.00,1388.85,-1388.85,0.00
7198,0.00,1111.08,-1111.08,0.00
7199,0.00,833.31,-833.31,0.00
7200,0.00,825.76,-825.76,0.00
7201,0.00,818.22,-818.22,0.00
7202,0.00,810.67,-810.67,0.00
7203,0.00,810.67,-810.67,0.00
7204,0.00,810.67,-810.67,0.00
7205,355.49,1088.44,-732.95,32.66
7206,604.32,1388.85,-784.53,43.51
7207,946.80,1711.91,-765.12,55.31
7208,1367.08,2027.42,-660.35,67.43
7209,1819.19,2050.07,-230.88,88.74
7210,2231.05,2050.07,180.98,108.83
7211,2521.67,1764.75,756.92,142.89
7212,2626.72,1727.01,899.71,152.10
7213,2521.67,1711.91,809.75,147.30
7214,2231.05,1727.01,504.04,129.19
7215,1819.19,1742.11,77.08,104.42
7216,1367.08,2027.42,-660.35,67.43
7217,946.80,2312.74,-1365.95,40.94
7218,0.00,2290.10,-2290.10,0.00
7219,0.00,1989.68,-1989.68,0.00
7220,0.00,1689.27,-1689.27,0.00
7221,0.00,1388.85,-1388.85,0.00
7222,0.00,1111.08,-1111.08,0.00
7223,0.00,833.31,-833.31,0.00
7224,0.00,825.76,-825.76,0.00
7225,0.00,818.22,-818.22,0.00
7226,0.00,810.67,-810.67,0.00
7227,0.00,810.67,-810.67,0.00
7228,0.00,810.67,-810.67,0.00
7229,355.24,1088.44,-733.20,32.64
7230,603.90,1388.85,-784.95,43.48
7231,946.14,1711.91,-765.78,55.27
7232,1366.13,2027.42,-661.30,67.38
7233,1817.92,2050.07,-232.15,88.68
7234,2229.50,2050.07,179.43,108.75
7235,2519.91,1764.75,755.16,142.79
7236,2624.90,1727.01,897.89,151.99
7237,2519.91,1711.91,808.00,147.20
7238,2229.50,1727.01,502.49,129.10
7239,1817.92,1742.11,75.82,104.35
7240,1366.13,2027.42,-661.30,67.38
7241,946.14,2312.74,-1366.61,40.91
7242,0.00,2290.10,-2290.10,0.00
7243,0.00,1989.68,-1989.68,0.00
7244,0.00,1689.27,-1689.27,0.00
7245,0.00,1388.85,-1388.85,0.00
7246,0.00,1111.08,-1111.08,0.00
7247,0.00,833.31,-833.31,0.00
7248,0.00,825.76,-825.76,0.00
7249,0.00,818.22,-818.22,0.00
7250,0.00,810.67,-810.67,0.00
7251,0.00,810.67,-810.67,0.00
7252,0.00,810.67,-810.67,0.00
7253,355.00,1088.44,-733.44,32.62
7254,603.49,1388.85,-785.37,43.45
7255,945.49,1711.91,-766.42,55.23
7256,1365.19,2027.42,-662.23,67.34
7257,1816.67,2050.07,-233.39,88.62
7258,2227.97,2050.07,177.90,108.68
7259,2518.18,1764.75,753.43,142.69
7260,2623.09,1727.01,896.09,151.89
7261,2518.18,1711.91,806.27,147.10
7262,2227.97,1727.01,500.96,129.01
7263,1816.67,1742.11,74.57,104.28
7264,1365.19,2027.42,-662.23,67.34
7265,945.49,2312.74,-1367.25,40.88
7266,0.00,2290.10,-2290.10,0.00
7267,0.00,1989.68,-1989.68,0.00
7268,0.00,1689.27,-1689.27,0.00
7269,0.00,1388.85,-1388.85,0.00
7270,0.00,1111.08,-1111.08,0.00
7271,0.00,833.31,-833.31,0.00
7272,0.00,825.76,-825.76,0.00
7273,0.00,818.22,-818.22,0.00
7274,0.00,810.67,-810.67,0.00
7275,0.00,810.67,-810.67,0.00
7276,0.00,810.67,-810.67,0.00
7277,354.76,1088.44,-733.68,32.59
7278,603.08,1388.85,-785.78,43.42
7279,944.85,1711.91,-767.06,55.19
7280,1364.27,2027.42,-663.16,67.29
7281,1815.44,2050.07,-234.62,88.56
7282,2226.46,2050.07,176.39,108.60
7283,2516.48,1764.75,751.73,142.60
7284,2621.32,1727.01,894.31,151.78
7285,2516.48,1711.91,804.57,147.00
7286,2226.46,1727.01,499.45,128.92
7287,1815.44,1742.11,73.34,104.21
7288,1364.27,2027.42,-663.16,67.29
7289,944.85,2312.74,-1367.89,40.85
7290,0.00,2290.10,-2290.10,0.00
7291,0.00,1989.68,-1989.68,0.00
7292,0.00,1689.27,-1689.27,0.00
7293,0.00,1388.85,-1388.85,0.00
7294,0.00,1111.08,-1111.08,0.00
7295,0.00,833.31,-833.31,0.00
7296,0.00,825.76,-825.76,0.00
7297,0.00,818.22,-818.22,0.00
7298,0.00,810.67,-810.67,0.00
7299,0.00,810.67,-810.67,0.00
7300,0.00,810.67,-810.67,0.00
7301,354.52,1088.44,-733.92,32.57
7302,602.67,1388.85,-786.18,43.39
7303,944.22,1711.91,-767.69,55.16
7304,1363.36,2027.42,-664.07,67.25
7305,1814.23,2050.07,-235.83,88.50
7306,2224.97,2050.07,174.90,108.53
7307,2514.80,1764.75,750.05,142.50
7308,2619.57,1727.01,892.56,151.68
7309,2514.80,1711.91,802.89,146.90
7310,2224.97,1727.01,497.96,128.83
7311,1814.23,1742.11,72.13,104.14
7312,1363.36,2027.42,-664.07,67.25
7313,944.22,2312.74,-1368.52,40.83
7314,0.00,2290.10,-2290.10,0.00
7315,0.00,1989.68,-1989.68,0.00
7316,0.00,1689.27,-1689.27,0.00
7317,0.00,1388.85,-1388.85,0.00
7318,0.00,1111.08,-1111.08,0.00
7319,0.00,833.31,-833.31,0.00
7320,0.00,825.76,-825.76,0.00
7321,0.00,818.22,-818.22,0.00
7322,0.00,810.67,-810.67,0.00
7323,0.00,810.67,-810.67,0.00
7324,0.00,810.67,-810.67,0.00
7325,354.29,1088.44,-734.15,32.55
7326,602.28,1388.85,-786.57,43.37
7327,943.60,1711.91,-768.32,55.12
7328,1362.46,2027.42,-664.97,67.20
7329,1813.04,2050.07,-237.03,88.44
7330,2223.51,2050.07,173.44,108.46
7331,2513.15,1764.75,748.40,142.41
7332,2617.85,1727.01,890.84,151.58
7333,2513.15,1711.91,801.24,146.80
7334,2223.51,1727.01,496.50,128.75
7335,1813.04,1742.11,70.94,104.07
7336,1362.46,2027.42,-664.97,67.20
7337,943.60,2312.74,-1369.15,40.80
7338,0.00,2290.10,-2290.10,0.00
7339,0.00,1989.68,-1989.68,0.00
7340,0.00,1689.27,-1689.27,0.00
7341,0.00,1388.85,-1388.85,0.00
7342,0.00,1111.08,-1111.08,0.00
7343,0.00,833.31,-833.31,0.00
7344,0.00,825.76,-825.76,0.00
7345,0.00,818.22,-818.22,0.00
7346,0.00,810.67,-810.67,0.00
7347,0.00,810.67,-810.67,0.00
7348,0.00,810.67,-810.67,0.00
7349,354.06,1088.44,-734.38,32.53
7350,601.89,1388.85,-786.96,43.34
7351,942.99,1711.91,-768.93,55.08
7352,1361.58,2027.42,-665.85,67.16
7353,1811.87,2050.07,-238.20,88.38
7354,2222.07,2050.07,172.00,108.39
7355,2511.52,1764.75,746.77,142.32
7356,2616.15,1727.01,889.14,151.48
7357,2511.52,1711.91,799.61,146.71
7358,2222.07,1727.01,495.06,128.67
7359,1811.87,1742.11,69.76,104.00
7360,1361.58,2027.42,-665.85,67.16
7361,942.99,2312.74,-1369.76,40.77
7362,0.00,2290.10,-2290.10,0.00
7363,0.00,1989.68,-1989.68,0.00
7364,0.00,1689.27,-1689.27,0.00
7365,0.00,1388.85,-1388.85,0.00
7366,0.00,1111.08,-1111.08,0.00
7367,0.00,833.31,-833.31,0.00
7368,0.00,825.76,-825.76,0.00
7369,0.00,818.22,-818.22,0.00
7370,0.00,810.67,-810.67,0.00
7371,0.00,810.67,-810.67,0.00
7372,0.00,810.67,-810.67,0.00
7373,353.83,1088.44,-734.61,32.51
7374,601.51,1388.85,-787.35,43.31
7375,942.39,1711.91,-769.53,55.05
7376,1360.71,2027.42,-666.71,67.12
7377,1810.71,2050.07,-239.36,88.32
7378,2220.65,2050.07,170.59,108.32
7379,2509.92,1764.75,745.17,142.23
7380,2614.49,1727.01,887.48,151.39
7381,2509.92,1711.91,798.01,146.61
7382,2220.65,1727.01,493.65,128.58
7383,1810.71,1742.11,68.61,103.94
7384,1360.71,2027.42,-666.71,67.12
7385,942.39,2312.74,-1370.36,40.75
7386,0.00,2290.10,-2290.10,0.00
7387,0.00,1989.68,-1989.68,0.00
7388,0.00,1689.27,-1689.27,0.00
7389,0.00,1388.85,-1388.85,0.00
7390,0.00,1111.08,-1111.08,0.00
7391,0.00,833.31,-833.31,0.00
7392,0.00,825.76,-825.76,0.00
7393,0.00,818.22,-818.22,0.00
7394,0.00,810.67,-810.67,0.00
7395,0.00,810.67,-810.67,0.00
7396,0.00,810.67,-810.67,0.00
7397,353.61,1088.44,-734.83,32.49
7398,601.13,1388.85,-787.73,43.28
7399,941.79,1711.91,-770.12,55.01
7400,1359.86,2027.42,-667.57,67.07
7401,1809.58,2050.07,-240.49,88.27
7402,2219.26,2050.07,169.19,108.25
7403,2508.35,1764.75,743.60,142.14
7404,2612.85,1727.01,885.84,151.29
7405,2508.35,1711.91,796.43,146.52
7406,2219.26,1727.01,492.25,128.50
7407,1809.58,1742.11,67.47,103.87
7408,1359.86,2027.42,-667.57,67.07
7409,941.79,2312.74,-1370.95,40.72
7410,0.00,2290.10,-2290.10,0.00
7411,0.00,1989.68,-1989.68,0.00
7412,0.00,1689.27,-1689.27,0.00
7413,0.00,1388.85,-1388.85,0.00
7414,0.00,1111.08,-1111.08,0.00
7415,0.00,833.31,-833.31,0.00
7416,0.00,825.76,-825.76,0.00
7417,0.00,818.22,-818.22,0.00
7418,0.00,810.67,-810.67,0.00
7419,0.00,810.67,-810.67,0.00
7420,0.00,810.67,-810.67,0.00
7421,353.39,1088.44,-735.05,32.47
7422,600.76,1388.85,-788.10,43.26
7423,941.21,1711.91,-770.70,54.98
7424,1359.02,2027.42,-668.41,67.03
7425,1808.46,2050.07,-241.61,88.21
7426,2217.90,2050.07,167.83,108.19
7427,2506.80,1764.75,742.05,142.05
7428,2611.24,1727.01,884.23,151.20
7429,2506.80,1711.91,794.89,146.43
7430,2217.90,1727.01,490.89,128.42
7431,1808.46,1742.11,66.36,103.81
7432,1359.02,2027.42,-668.41,67.03
7433,941.21,2312.74,-1371.53,40.70
7434,0.00,2290.10,-2290.10,0.00
7435,0.00,1989.68,-1989.68,0.00
7436,0.00,1689.27,-1689.27,0.00
7437,0.00,1388.85,-1388.85,0.00
7438,0.00,1111.08,-1111.08,0.00
7439,0.00,833.31,-833.31,0.00
7440,0.00,825.76,-825.76,0.00
7441,0.00,818.22,-818.22,0.00
7442,0.00,810.67,-810.67,0.00
7443,0.00,810.67,-810.67,0.00
7444,0.00,810.67,-810.67,0.00
7445,353.18,1088.44,-735.26,32.45
7446,600.39,1388.85,-788.46,43.23
7447,940.64,1711.91,-771.27,54.95
7448,1358.20,2027.42,-669.23,66.99
7449,1807.37,2050.07,-242.70,88.16
7450,2216.55,2050.07,166.48,108.12
7451,2505.28,1764.75,740.53,141.96
7452,2609.66,1727.01,882.65,151.11
7453,2505.28,1711.91,793.37,146.34
7454,2216.55,1727.01,489.54,128.35
7455,1807.37,1742.11,65.26,103.75
7456,1358.20,2027.42,-669.23,66.99
7457,940.64,2312.74,-1372.10,40.67
7458,0.00,2290.10,-2290.10,0.00
7459,0.00,1989.68,-1989.68,0.00
7460,0.00,1689.27,-1689.27,0.00
7461,0.00,1388.85,-1388.85,0.00
7462,0.00,1111.08,-1111.08,0.00
7463,0.00,833.31,-833.31,0.00
7464,0.00,825.76,-825.76,0.00
7465,0.00,818.22,-818.22,0.00
7466,0.00,810.67,-810.67,0.00
7467,0.00,810.67,-810.67,0.00
7468,0.00,810.67,-810.67,0.00
7469,352.97,1088.44,-735.47,32.43
7470,600.04,1388.85,-788.82,43.20
7471,940.09,1711.91,-771.83,54.91
7472,1357.39,2027.42,-670.04,66.95
7473,1806.29,2050.07,-243.77,88.11
7474,2215.24,2050.07,165.17,108.06
7475,2503.80,1764.75,739.05,141.88
7476,2608.11,1727.01,881.10,151.02
7477,2503.80,1711.91,791.88,146.26
7478,2215.24,1727.01,488.23,128.27
7479,1806.29,1742.11,64.19,103.68
7480,1357.39,2027.42,-670.04,66.95
7481,940.09,2312.74,-1372.66,40.65
7482,0.00,2290.10,-2290.10,0.00
7483,0.00,1989.68,-1989.68,0.00
7484,0.00,1689.27,-1689.27,0.00
7485,0.00,1388.85,-1388.85,0.00
7486,0.00,1111.08,-1111.08,0.00
7487,0.00,833.31,-833.31,0.00
7488,0.00,825.76,-825.76,0.00
7489,0.00,818.22,-818.22,0.00
7490,0.00,810.67,-810.67,0.00
7491,0.00,810.67,-810.67,0.00
7492,0.00,810.67,-810.67,0.00
7493,352.76,1088.44,-735.68,32.41
7494,599.69,1388.85,-789.17,43.18
7495,939.54,1711.91,-772.38,54.88
7496,1356.60,2027.42,-670.83,66.91
7497,1805.24,2050.07,-244.83,88.06
7498,2213.94,2050.07,163.88,107.99
7499,2502.34,1764.75,737.59,141.80
7500,2606.59,1727.01,879.58,150.93
7501,2502.34,1711.91,790.42,146.17
7502,2213.94,1727.01,486.94,128.20
7503,1805.24,1742.11,63.14,103.62
7504,1356.60,2027.42,-670.83,66.91
7505,939.54,2312.74,-1373.21,40.62
7506,0.00,2290.10,-2290.10,0.00
7507,0.00,1989.68,-1989.68,0.00
7508,0.00,1689.27,-1689.27,0.00
7509,0.00,1388.85,-1388.85,0.00
7510,0.00,1111.08,-1111.08,0.00
7511,0.00,833.31,-833.31,0.00
7512,0.00,825.76,-825.76,0.00
7513,0.00,818.22,-818.22,0.00
7514,0.00,810.67,-810.67,0.00
7515,0.00,810.67,-810.67,0.00
7516,0.00,810.67,-810.67,0.00
7517,352.56,1088.44,-735.88,32.39
7518,599.34,1388.85,-789.51,43.15
7519,939.00,1711.91,-772.91,54.85
7520,1355.82,2027.42,-671.60,66.87
7521,1804.21,2050.07,-245.86,88.01
7522,2212.68,2050.07,162.61,107.93
7523,2500.91,1764.75,736.16,141.71
7524,2605.10,1727.01,878.09,150.84
7525,2500.91,1711.91,788.99,146.09
7526,2212.68,1727.01,485.67,128.12
7527,1804.21,1742.11,62.10,103.56
7528,1355.82,2027.42,-671.60,66.87
7529,939.00,2312.74,-1373.74,40.60
7530,0.00,2290.10,-2290.10,0.00
7531,0.00,1989.68,-1989.68,0.00
7532,0.00,1689.27,-1689.27,0.00
7533,0.00,1388.85,-1388.85,0.00
7534,0.00,1111.08,-1111.08,0.00
7535,0.00,833.31,-833.31,0.00
7536,0.00,825.76,-825.76,0.00
7537,0.00,818.22,-818.22,0.00
7538,0.00,810.67,-810.67,0.00
7539,0.00,810.67,-810.67,0.00
7540,0.00,810.67,-810.67,0.00
7541,352.36,1088.44,-736.07,32.37
7542,599.01,1388.85,-789.84,43.13
7543,938.47,1711.91,-773.44,54.82
7544,1355.06,2027.42,-672.36,66.84
7545,1803.20,2050.07,-246.87,87.96
7546,2211.44,2050.07,161.37,107.87
7547,2499.50,1764.75,734.76,141.64
7548,2603.64,1727.01,876.63,150.76
7549,2499.50,1711.91,787.59,146.01
7550,2211.44,1727.01,484.43,128.05
7551,1803.20,1742.11,61.09,103.51
7552,1355.06,2027.42,-672.36,66.84
7553,938.47,2312.74,-1374.27,40.58
7554,0.00,2290.10,-2290.10,0.00
7555,0.00,1989.68,-1989.68,0.00
7556,0.00,1689.27,-1689.27,0.00
7557,0.00,1388.85,-1388.85,0.00
7558,0.00,1111.08,-1111.08,0.00
7559,0.00,833.31,-833.31,0.00
7560,0.00,825.76,-825.76,0.00
7561,0.00,818.22,-818.22,0.00
7562,0.00,810.67,-810.67,0.00
7563,0.00,810.67,-810.67,0.00
7564,0.00,810.67,-810.67,0.00
7565,352.17,1088.44,-736.27,32.36
7566,598.68,1388.85,-790.17,43.11
7567,937.96,1711.91,-773.95,54.79
7568,1354.32,2027.42,-673.10,66.80
7569,1802.21,2050.07,-247.86,87.91
7570,2210.23,2050.07,160.16,107.81
7571,2498.13,1764.75,733.39,141.56
7572,2602.21,1727.01,875.20,150.68
7573,2498.13,1711.91,786.22,145.93
7574,2210.23,1727.01,483.22,127.98
7575,1802.21,1742.11,60.10,103.45
7576,1354.32,2027.42,-673.10,66.80
7577,937.96,2312.74,-1374.78,40.56
7578,0.00,2290.10,-2290.10,0.00
7579,0.00,1989.68,-1989.68,0.00
7580,0.00,1689.27,-1689.27,0.00
7581,0.00,1388.85,-1388.85,0.00
7582,0.00,1111.08,-1111.08,0.00
7583,0.00,833.31,-833.31,0.00
7584,0.00,825.76,-825.76,0.00
7585,0.00,818.22,-818.22,0.00
7586,0.00,810.67,-810.67,0.00
7587,0.00,810.67,-810.67,0.00
7588,0.00,810.67,-810.67,0.00
7589,351.98,1088.44,-736.46,32.34
7590,598.36,1388.85,-790.49,43.08
7591,937.46,1711.91,-774.46,54.76
7592,1353.59,2027.42,-673.83,66.76
7593,1801.24,2050.07,-248.82,87.86
7594,2209.04,2050.07,158.97,107.75
7595,2496.80,1764.75,732.05,141.48
7596,2600.81,1727.01,873.80,150.60
7597,2496.80,1711.91,784.88,145.85
7598,2209.04,1727.01,482.03,127.91
7599,1801.24,1742.11,59.14,103.39
7600,1353.59,2027.42,-673.83,66.76
7601,937.46,2312.74,-1375.29,40.53
7602,0.00,2290.10,-2290.10,0.00
7603,0.00,1989.68,-1989.68,0.00
7604,0.00,1689.27,-1689.27,0.00
7605,0.00,1388.85,-1388.85,0.00
7606,0.00,1111.08,-1111.08,0.00
7607,0.00,833.31,-833.31,0.00
7608,0.00,825.76,-825.76,0.00
7609,0.00,818.22,-818.22,0.00
7610,0.00,810.67,-810.67,0.00
7611,0.00,810.67,-810.67,0.00
7612,0.00,810.67,-810.67,0.00
7613,351.80,1088.44,-736.64,32.32
7614,598.05,1388.85,-790.81,43.06
7615,936.97,1711.91,-774.95,54.73
7616,1352.88,2027.42,-674.54,66.73
7617,1800.30,2050.07,-249.77,87.82
7618,2207.88,2050.07,157.82,107.70
7619,2495.49,1764.75,730.74,141.41
7620,2599.45,1727.01,872.44,150.52
7621,2495.49,1711.91,783.57,145.77
7622,2207.88,1727.01,480.88,127.84
7623,1800.30,1742.11,58.19,103.34
7624,1352.88,2027.42,-674.54,66.73
7625,936.97,2312.74,-1375.78,40.51
7626,0.00,2290.10,-2290.10,0.00
7627,0.00,1989.68,-1989.68,0.00
7628,0.00,1689.27,-1689.27,0.00
7629,0.00,1388.85,-1388.85,0.00
7630,0.00,1111.08,-1111.08,0.00
7631,0.00,833.31,-833.31,0.00
7632,0.00,825.76,-825.76,0.00
7633,0.00,818.22,-818.22,0.00
7634,0.00,810.67,-810.67,0.00
7635,0.00,810.67,-810.67,0.00
7636,0.00,810.67,-810.67,0.00
7637,351.62,1088.44,-736.82,32.30
7638,597.74,1388.85,-791.11,43.04
7639,936.49,1711.91,-775.43,54.70
7640,1352.19,2027.42,-675.23,66.70
7641,1799.38,2050.07,-250.69,87.77
7642,2206.75,2050.07,156.69,107.64
7643,2494.21,1764.75,729.46,141.34
7644,2598.12,1727.01,871.11,150.44
7645,2494.21,1711.91,782.30,145.70
7646,2206.75,1727.01,479.75,127.78
7647,1799.38,1742.11,57.27,103.29
7648,1352.19,2027.42,-675.23,66.70
7649,936.49,2312.74,-1376.26,40.49
7650,0.00,2290.10,-2290.10,0.00
7651,0.00,1989.68,-1989.68,0.00
7652,0.00,1689.27,-1689.27,0.00
7653,0.00,1388.85,-1388.85,0.00
7654,0.00,1111.08,-1111.08,0.00
7655,0.00,833.31,-833.31,0.00
7656,0.00,825.76,-825.76,0.00
7657,0.00,818.22,-818.22,0.00
7658,0.00,810.67,-810.67,0.00
7659,0.00,810.67,-810.67,0.00
7660,0.00,810.67,-810.67,0.00
7661,351.44,1088.44,-737.00,32.29
7662,597.44,1388.85,-791.41,43.02
7663,936.02,1711.91,-775.89,54.68
7664,1351.52,2027.42,-675.91,66.66
7665,1798.48,2050.07,-251.59,87.73
7666,2205.65,2050.07,155.58,107.59
7667,2492.96,1764.75,728.22,141.26
7668,2596.82,1727.01,869.81,150.37
7669,2492.96,1711.91,781.05,145.62
7670,2205.65,1727.01,478.64,127.72
7671,1798.48,1742.11,56.38,103.24
7672,1351.52,2027.42,-675.91,66.66
7673,936.02,2312.74,-1376.72,40.47
7674,0.00,2290.10,-2290.10,0.00
